-4.567601,1.837224,1.555083,1.214670,0,0,1,0
-5.012832,2.942047,0.555281,1.549366,0,0,1,0
-1.106757,-0.484783,1.660273,-0.019158,0,0,1,0
-5.051648,4.844583,-0.475786,0.681985,0,0,1,0
3.873719,-3.967913,1.284869,-1.122391,0,0,1,0
-1.251416,-0.745577,-1.409925,3.518521,0,0,1,0
-1.646962,1.181883,1.036947,-0.543155,0,0,1,0
4.306960,-10.395352,4.138640,2.121897,0,0,1,0
-2.020054,-2.111166,6.461504,-2.286502,0,0,1,0
-2.641989,2.643001,0.186687,-0.165722,0,0,1,0
-5.406055,1.690829,4.345019,-0.601346,0,0,1,0
-1.448061,-0.132458,2.853492,-1.226894,0,0,1,0
2.529000,-3.996560,-2.164956,3.778700,0,0,1,0
1.404035,-2.182889,2.704302,-1.874542,0,0,1,0
-4.052081,0.869530,3.277671,-0.055382,0,0,1,0
-0.323497,-3.532404,-0.409465,4.376549,0,0,1,0
-4.415136,3.443899,0.940617,0.041909,0,0,1,0
1.936857,-3.251116,-1.093189,2.512574,0,0,1,0
0.266189,-2.198145,-0.490078,2.491468,0,0,1,0
2.771635,-6.399826,-3.240846,7.061363,0,0,1,0
1.350226,-3.767477,2.729959,-0.200973,0,0,1,0
-3.144690,-1.102913,2.350651,1.983413,0,0,1,0
-0.516511,-3.051204,-0.291566,3.978422,0,0,1,0
-3.807705,-2.083911,6.476490,-0.515563,0,0,1,0
0.085553,-1.029448,0.551495,0.437628,0,0,1,0
-4.898150,3.710921,-0.937394,2.166157,0,0,1,0
-1.216877,-5.064263,2.079983,4.345544,0,0,1,0
3.407123,-7.422263,3.183758,0.931522,0,0,1,0
-2.613401,1.869266,0.533373,0.231639,0,0,1,0
-2.733976,-0.499832,2.925055,0.354615,0,0,1,0
2.865685,-6.583919,-0.408265,4.249565,0,0,1,0
0.664064,0.119010,0.675302,-1.431026,0,0,1,0
-10.214740,4.049030,4.228368,1.977835,0,0,1,0
-7.714135,7.092504,0.573201,0.036213,0,0,1,0
-1.102864,-0.817098,1.649811,0.314249,0,0,1,0
2.365517,-4.629411,-0.152884,2.508812,0,0,1,0
-10.680480,6.633989,4.021576,-0.002657,0,0,1,0
0.188760,-5.439218,-0.046151,5.491021,0,0,1,0
-1.354480,-2.518970,0.539053,3.428884,0,0,1,0
0.238770,-4.020542,-1.174698,5.093246,0,0,1,0
0.210619,0.753066,-1.281964,0.359537,0,0,1,0
1.783779,-2.729624,0.289632,0.772121,0,0,1,0
-3.978543,-1.322229,2.433606,2.947446,0,0,1,0
0.979394,-3.871094,0.967553,2.027864,0,0,1,0
-4.278368,0.116971,4.347692,-0.130399,0,0,1,0
-0.928386,0.360862,-0.804003,1.412589,0,0,1,0
-0.793880,0.478710,0.584869,-0.223967,0,0,1,0
-3.203104,1.772606,-0.288382,1.776816,0,0,1,0
-9.247482,7.900128,0.476724,0.826216,0,0,1,0
1.359483,-4.619417,0.773028,2.600121,0,0,1,0
1.646887,-4.459034,0.739753,2.198692,0,0,1,0
-3.557539,-1.700313,4.673741,0.634055,0,0,1,0
-0.869632,-2.723382,0.158899,3.519794,0,0,1,0
-2.483184,-2.887078,-2.119841,7.640845,0,0,1,0
9.328462,-16.580034,-1.879794,9.405571,0,0,1,0
-6.325488,3.196788,1.821118,1.339471,0,0,1,0
-7.572724,2.897916,4.887107,-0.195146,0,0,1,0
-5.874900,1.856605,3.517010,0.536999,0,0,1,0
0.171599,1.175821,-1.522486,0.205821,0,0,1,0
-1.259696,-1.981552,2.013887,1.298765,0,0,1,0
-6.206165,4.994248,0.547105,0.688060,0,0,1,0
-7.774891,5.006160,2.241103,0.523457,0,0,1,0
-5.092200,0.647682,0.633766,3.897019,0,0,1,0
-6.729475,3.160344,1.025356,2.574700,0,0,1,0
-2.468303,1.715271,0.963383,-0.183299,0,0,1,0
-3.457648,2.417629,-0.803306,1.893857,0,0,1,0
-0.090078,-0.876046,1.686590,-0.682814,0,0,1,0
-2.292007,-4.458381,3.682886,3.170918,0,0,1,0
-3.750794,2.532298,1.676457,-0.452142,0,0,1,0
-9.197906,-2.128664,3.281232,8.178234,0,0,1,0
-2.856752,-1.359342,5.888601,-1.629727,0,0,1,0
-0.735681,-2.977935,5.663814,-1.875779,0,0,1,0
-2.772700,-3.141087,5.345426,0.646366,0,0,1,0
-5.237011,3.790876,-1.619860,3.100940,0,0,1,0
-3.946405,2.417041,-0.997285,2.574216,0,0,1,0
-1.163806,0.232535,-0.504016,1.502544,0,0,1,0
-7.801432,2.442976,3.013967,2.363643,0,0,1,0
-6.566293,4.857864,0.376450,1.339374,0,0,1,0
-4.598258,3.300047,-0.710166,2.037874,0,0,1,0
-2.811811,0.638497,-0.344676,2.590844,0,0,1,0
-1.927762,-2.493928,2.599029,1.889513,0,0,1,0
-4.440343,4.065248,-0.756052,1.127718,0,0,1,0
-2.055435,-4.080234,0.629106,5.622356,0,0,1,0
-0.127471,-2.196357,-2.353319,4.789302,0,0,1,0
-6.144136,5.045904,-0.637177,1.745212,0,0,1,0
-3.205193,1.254129,4.041319,-2.075732,0,0,1,0
-7.014111,1.904193,4.665639,0.459160,0,0,1,0
-4.152923,2.255658,2.128274,-0.199889,0,0,1,0
-5.843354,5.039620,1.750114,-0.948680,0,0,1,0
-4.494319,1.944145,-0.565883,3.163447,0,0,1,0
-1.813984,-0.887260,-1.276006,4.065582,0,0,1,0
-1.971976,1.521244,2.707013,-2.249771,0,0,1,0
-1.096533,-1.626150,0.687812,2.140314,0,0,1,0
